5.530827490135999687e+04 1.435099999999999909e+01 1.200000000000000025e-02
5.542522966055000143e+04 1.436800000000000033e+01 1.399999999999999856e-02
5.549404109292000066e+04 1.435999999999999943e+01 1.700000000000000122e-02
5.578724220241000148e+04 1.425200000000000067e+01 1.399999999999999856e-02
5.581714061675999983e+04 1.434400000000000119e+01 1.499999999999999944e-02
5.582312998969999899e+04 1.435099999999999909e+01 1.399999999999999856e-02
5.584406627553999715e+04 1.433799999999999919e+01 1.300000000000000114e-02
5.584706820403999882e+04 1.434299999999999997e+01 1.600000000000000033e-02
5.600833088585000223e+04 1.435400000000000098e+01 1.399999999999999856e-02
5.609410358332000033e+04 1.435999999999999943e+01 1.499999999999999944e-02
5.610112131311999838e+04 1.433000000000000007e+01 1.300000000000000114e-02
5.611011430102000304e+04 1.434700000000000131e+01 1.300000000000000114e-02
5.611303024852999806e+04 1.433699999999999974e+01 1.399999999999999856e-02
5.612313046503000078e+04 1.435700000000000109e+01 1.399999999999999856e-02
5.613522541916999762e+04 1.435099999999999909e+01 1.300000000000000114e-02
5.613706283347000135e+04 1.435599999999999987e+01 1.399999999999999856e-02
5.614122684060999745e+04 1.435099999999999909e+01 1.399999999999999856e-02
5.615510195350999857e+04 1.433300000000000018e+01 1.200000000000000025e-02
5.616112500010000076e+04 1.436900000000000155e+01 1.200000000000000025e-02
5.617614263442999800e+04 1.434999999999999964e+01 2.799999999999999711e-02
5.619910029886000120e+04 1.434500000000000064e+01 1.600000000000000033e-02
5.620009775917999650e+04 1.433999999999999986e+01 1.499999999999999944e-02
5.620108585268000024e+04 1.433300000000000018e+01 1.399999999999999856e-02
5.621801810552000097e+04 1.436700000000000088e+01 1.600000000000000033e-02
5.623101447960999940e+04 1.434500000000000064e+01 1.700000000000000122e-02
5.636239236435999919e+04 1.432699999999999996e+01 1.399999999999999856e-02
5.636637339374000294e+04 1.432000000000000028e+01 1.600000000000000033e-02
5.636836888925999665e+04 1.434200000000000053e+01 1.300000000000000114e-02
5.637039454698999907e+04 1.437500000000000000e+01 1.499999999999999944e-02
5.637333113841000159e+04 1.433900000000000041e+01 1.399999999999999856e-02
5.642436631671000214e+04 1.414099999999999824e+01 1.700000000000000122e-02
5.647617583185999683e+04 1.434599999999999831e+01 1.200000000000000025e-02
5.647716966510999919e+04 1.436400000000000077e+01 1.200000000000000025e-02
5.647933153152000159e+04 1.435599999999999987e+01 1.899999999999999953e-02
5.648418873858999723e+04 1.436700000000000088e+01 1.300000000000000114e-02
5.651914273959000275e+04 1.433999999999999986e+01 1.200000000000000025e-02
5.652006359220000013e+04 1.435400000000000098e+01 1.300000000000000114e-02
5.654217355163000320e+04 1.439200000000000124e+01 1.899999999999999953e-02
5.655509468278999702e+04 1.436800000000000033e+01 1.399999999999999856e-02
5.658004485079999722e+04 1.434999999999999964e+01 1.499999999999999944e-02
5.659401473180999892e+04 1.436099999999999888e+01 1.800000000000000211e-02
5.672035842271000001e+04 1.433200000000000074e+01 2.899999999999999800e-02
5.674434219946999656e+04 1.437299999999999933e+01 1.399999999999999856e-02
5.677035306942000170e+04 1.437299999999999933e+01 1.800000000000000211e-02
5.678642102911999973e+04 1.434799999999999898e+01 1.399999999999999856e-02
5.679841703795999638e+04 1.435099999999999909e+01 1.499999999999999944e-02
5.679919327393999993e+04 1.435599999999999987e+01 2.100000000000000130e-02
5.679928836692999903e+04 1.432599999999999874e+01 2.400000000000000050e-02
5.680412058539999998e+04 1.424300000000000033e+01 2.799999999999999711e-02
5.681418941063000239e+04 1.434400000000000119e+01 1.899999999999999953e-02
5.681623688443999708e+04 1.436800000000000033e+01 1.300000000000000114e-02
5.682815804064999975e+04 1.436800000000000033e+01 1.600000000000000033e-02
5.683212465004999831e+04 1.437800000000000011e+01 2.000000000000000042e-02
5.683916916800000035e+04 1.431499999999999950e+01 1.399999999999999856e-02
5.684007220237999718e+04 1.432499999999999929e+01 1.399999999999999856e-02
5.684115722354999889e+04 1.436500000000000021e+01 1.300000000000000114e-02
5.687015403065999999e+04 1.436599999999999966e+01 1.399999999999999856e-02
5.687019013588000234e+04 1.434900000000000020e+01 1.399999999999999856e-02
5.687019584585000121e+04 1.437099999999999866e+01 1.399999999999999856e-02
5.687020155605999753e+04 1.436200000000000010e+01 1.399999999999999856e-02
5.688298526567000226e+04 1.434799999999999898e+01 1.600000000000000033e-02
5.688299132090999774e+04 1.432699999999999996e+01 1.399999999999999856e-02
