5.529837000252000144e+04 1.377500000000000036e+01 1.000000000000000021e-02
5.542619242238999868e+04 1.371499999999999986e+01 1.000000000000000021e-02
5.569335125456999958e+04 1.371700000000000053e+01 1.000000000000000021e-02
5.569538036257999920e+04 1.372599999999999909e+01 1.000000000000000021e-02
5.569628648609000084e+04 1.370900000000000141e+01 1.000000000000000021e-02
5.569830469315999653e+04 1.369999999999999929e+01 1.000000000000000021e-02
5.579420266883000295e+04 1.372599999999999909e+01 1.000000000000000021e-02
5.580916607695999846e+04 1.373099999999999987e+01 1.000000000000000021e-02
5.582312283791999653e+04 1.372599999999999909e+01 1.000000000000000021e-02
5.582412000277000334e+04 1.372900000000000098e+01 1.000000000000000021e-02
5.583807149205000314e+04 1.372799999999999976e+01 1.000000000000000021e-02
5.608314749113000289e+04 1.370599999999999952e+01 1.000000000000000021e-02
5.608821931133999897e+04 1.375900000000000034e+01 1.200000000000000025e-02
5.610515561731000344e+04 1.369900000000000162e+01 1.000000000000000021e-02
5.611002678638000361e+04 1.371900000000000119e+01 1.000000000000000021e-02
5.611105934918000276e+04 1.372099999999999831e+01 1.000000000000000021e-02
5.611426662347000092e+04 1.372400000000000020e+01 1.000000000000000021e-02
5.612720814840000094e+04 1.371199999999999974e+01 1.000000000000000021e-02
5.613406594359999872e+04 1.372700000000000031e+01 1.000000000000000021e-02
5.613720451514000160e+04 1.373299999999999876e+01 1.000000000000000021e-02
5.614621966321999935e+04 1.372599999999999909e+01 1.000000000000000021e-02
5.615111095427999680e+04 1.368999999999999950e+01 1.000000000000000021e-02
5.615299510837999696e+04 1.377599999999999980e+01 1.000000000000000021e-02
5.616403264184000000e+04 1.373099999999999987e+01 1.000000000000000021e-02
5.617116018556000199e+04 1.371099999999999852e+01 1.000000000000000021e-02
5.619106265248999989e+04 1.372200000000000131e+01 1.000000000000000021e-02
5.619807063558999653e+04 1.371400000000000041e+01 1.000000000000000021e-02
5.619907838287000050e+04 1.370299999999999940e+01 1.000000000000000021e-02
5.636538033618000190e+04 1.373200000000000109e+01 1.200000000000000025e-02
5.637137312635000126e+04 1.373000000000000043e+01 1.000000000000000021e-02
5.637138945046000299e+04 1.375000000000000000e+01 1.000000000000000021e-02
5.638237590246000036e+04 1.377700000000000102e+01 1.000000000000000021e-02
5.645817189378000330e+04 1.374900000000000055e+01 1.000000000000000021e-02
5.647913579125999968e+04 1.370800000000000018e+01 1.000000000000000021e-02
5.649724517195000226e+04 1.370900000000000141e+01 1.000000000000000021e-02
5.651015744013000221e+04 1.371599999999999930e+01 1.200000000000000025e-02
5.651998971167999844e+04 1.371400000000000041e+01 1.000000000000000021e-02
5.653606981023000117e+04 1.372799999999999976e+01 1.000000000000000021e-02
5.653803158820999670e+04 1.375300000000000011e+01 1.000000000000000021e-02
5.657597957216999930e+04 1.372900000000000098e+01 1.000000000000000021e-02
5.659601055397000164e+04 1.376099999999999923e+01 1.000000000000000021e-02
5.670739317829000356e+04 1.382799999999999940e+01 1.600000000000000033e-02
5.672033450388000347e+04 1.374400000000000155e+01 1.000000000000000021e-02
5.674136232082000060e+04 1.373700000000000010e+01 1.000000000000000021e-02
5.681109353330000158e+04 1.372599999999999909e+01 1.100000000000000110e-02
5.681723539344999881e+04 1.372700000000000031e+01 1.000000000000000021e-02
5.682717478565000056e+04 1.376400000000000112e+01 1.100000000000000110e-02
5.682719203667999682e+04 1.374400000000000155e+01 1.100000000000000110e-02
5.683010240961000090e+04 1.374000000000000021e+01 1.000000000000000021e-02
5.683115604816999985e+04 1.375500000000000078e+01 1.000000000000000021e-02
5.683206031216999691e+04 1.375300000000000011e+01 1.000000000000000021e-02
5.683209310725999967e+04 1.376999999999999957e+01 1.100000000000000110e-02
5.683313042405000306e+04 1.373400000000000176e+01 1.000000000000000021e-02
5.684100889789000212e+04 1.369400000000000084e+01 1.000000000000000021e-02
5.684217180625999754e+04 1.370800000000000018e+01 1.000000000000000021e-02
5.684622789336000278e+04 1.371199999999999974e+01 1.000000000000000021e-02
5.685100200488999690e+04 1.376599999999999824e+01 1.000000000000000021e-02
5.686399393198000325e+04 1.377500000000000036e+01 1.000000000000000021e-02
5.687022818705000100e+04 1.374499999999999922e+01 1.000000000000000021e-02
5.687501254778000293e+04 1.375699999999999967e+01 1.000000000000000021e-02
5.687501831736999884e+04 1.377799999999999869e+01 1.000000000000000021e-02
